task_id,algorithm,action_id,action,digital_twin_orchestration,reference_action,priority_score,high_priority,dependency_count,dependency_met,deadline_ms,exec_delay_ms,exec_energy_kj,exec_cpu_util,bandwidth_utilization,deadline_met,compute_energy_kj,comm_energy_kj,data_in_mb,data_out_mb,cpu_cores,memory_quota,priority_qos,failure_probability,queue_wait_ms,original_action_id,original_action,reorchestrated,dt_recovered,dt_recovery_time_ms,trust_threshold,dt_timeliness,dt_reliability,dt_availability,dtt_score,trust_violation,dt_original_predicted_dtt,dt_selected_predicted_dtt,horizon_ms,edge_utilisation_mean,edge_utilisation_max,edge_rho_mean,edge_rho_max,cloud_utilisation,terminal_utilisation_mean
418,MILP,0,terminal,0,0,0.3,0,0,1,36.47913801011347,56.19163792498111,0.05926239689557451,0.5401361698264686,0.48505263377253754,0,0.05926239689557451,0.0,1.8258465576171874,1.278092590332031,,,0,0.155,14.822110169956511,0,terminal,0,0,0.0,0.8,0.6491915764907068,0.845,1.0,0.5485668821346472,1,,,140451.8347,0.007277,0.02183,0.066769,0.200307,0.000406,0.218326
419,MILP,0,terminal,0,0,0.3,0,0,1,36.22075138226846,52.55267887726195,0.05920056227281393,0.5401588647975467,0.48480342712025926,0,0.05920056227281393,0.0,1.7967669486999511,1.2577368640899658,,,0,0.155,14.284328617310798,0,terminal,0,0,0.0,0.8,0.6892274981236047,0.845,1.0,0.582397235914446,1,,,140451.8347,0.007277,0.02183,0.066769,0.200307,0.000406,0.218326
420,MILP,0,terminal,0,0,0.3,0,0,1,36.570937487059346,57.59634152636338,0.05903498429660734,0.5402723396529372,0.4840702336359976,0,0.05903498429660734,0.0,1.7112115287780763,1.1978480701446532,,,0,0.155,14.903128710234151,0,terminal,0,0,0.0,0.8,0.634952438260681,0.845,1.0,0.5365348103302755,1,,,140451.8347,0.007277,0.02183,0.066769,0.200307,0.000406,0.218326
421,MILP,0,terminal,0,0,0.65,0,0,1,30.913058538169135,57.0255199004518,0.057600629554247065,0.5403177295950934,0.4788908006998728,0,0.057600629554247065,0.0,1.1068300533294677,0.7747810373306273,,,0,0.10250000000000001,14.3247086058093,0,terminal,0,0,0.0,0.8,0.5420916563695234,0.8975,1.0,0.4865272615916472,1,,,140451.8347,0.007277,0.02183,0.066769,0.200307,0.000406,0.218326
422,MILP,0,terminal,0,0,0.65,0,1,0,30.79939084691255,59.68675538914511,0.05719347932336116,0.5403631195372496,0.47737995530472793,0,0.05719347932336116,0.0,0.9305314159393311,0.6513719911575317,,,0,0.10250000000000001,13.868321241379483,0,terminal,0,0,0.0,0.8,0.5160171740967823,0.8975,1.0,0.46312541375186206,1,,,140451.8347,0.007277,0.02183,0.066769,0.200307,0.000406,0.218326
423,MILP,0,terminal,0,0,0.65,0,0,1,31.16330541861375,54.709979415170174,0.05840731570036435,0.5401134748553905,0.4820271410749203,0,0.05840731570036435,0.0,1.472805643081665,1.0309639501571655,,,0,0.10250000000000001,13.25427958811835,0,terminal,0,0,0.0,0.8,0.5696091600058741,0.8975,1.0,0.511224221105272,1,,,140451.8347,0.007277,0.02183,0.066769,0.200307,0.000406,0.218326
424,MILP,0,terminal,0,0,0.65,0,0,1,31.41947968818915,56.021484298181655,0.05940502565001722,0.5404085094794058,0.48522159761509004,0,0.05940502565001722,0.0,1.8455627346038819,1.2918939142227173,,,0,0.10250000000000001,13.548153901316432,0,terminal,0,0,0.0,0.8,0.5608469693690169,0.8975,1.0,0.5033601550086927,1,,,140451.8347,0.007277,0.02183,0.066769,0.200307,0.000406,0.218326
425,MILP,0,terminal,0,0,0.65,0,0,1,31.064621369633116,54.79451234731924,0.05808493727495099,0.540226949710781,0.4807339459863487,0,0.05808493727495099,0.0,1.3219043445587157,0.9253330411911009,,,0,0.10250000000000001,13.593202483536118,0,terminal,0,0,0.0,0.8,0.5669294248432694,0.8975,1.0,0.5088191587968343,1,,,140451.8347,0.007277,0.02183,0.066769,0.200307,0.000406,0.218326
426,MILP,1,edge_1,0,1,1.0,1,0,1,26.37463634999553,22.465863122808365,0.03192937272080733,0.7404425519360228,0.7719350137288549,1,0.0288583624395269,0.0030710102812804303,2.1082669734954833,1.4757868814468382,,,0,0.05,2.4953572999821283,1,edge_1,0,0,0.0,0.8,1.0,0.95,1.0,0.95,0,,,140451.8347,0.007277,0.02183,0.066769,0.200307,0.000406,0.218326
427,MILP,1,edge_1,0,1,1.0,1,0,1,26.04521967321813,27.594991780131988,0.030829144850954178,0.74071489158896,0.7616332979634423,0,0.028210162839332156,0.00261898201162202,1.6073943996429443,1.125176079750061,,,0,0.05,1.0283084624991787,1,edge_1,0,0,0.0,0.8,0.9438386458216063,0.95,1.0,0.8966467135305259,1,,,140451.8347,0.007277,0.02183,0.066769,0.200307,0.000406,0.218326
428,MILP,0,terminal,0,0,0.65,0,0,1,31.66225315269124,57.50864340278717,0.060167729915100825,0.5401588647975467,0.48825759727128387,0,0.060167729915100825,0.0,2.1998296928405763,1.5398807849884033,,,0,0.10250000000000001,12.746429605036635,0,terminal,0,0,0.0,0.8,0.5505651199408526,0.8975,1.0,0.49413219514691514,1,,,140451.8347,0.007277,0.02183,0.066769,0.200307,0.000406,0.218326
429,MILP,0,terminal,0,0,0.65,0,0,1,31.172703536325283,55.305092797689966,0.05853482891963073,0.540453899421562,0.48205701472172874,0,0.05853482891963073,0.0,1.476291561126709,1.0334040927886963,,,0,0.10250000000000001,12.895865282555462,0,terminal,0,0,0.0,0.8,0.5636497826765663,0.8975,1.0,0.5058756799522183,1,,,140451.8347,0.007277,0.02183,0.066769,0.200307,0.000406,0.218326
430,MILP,1,edge_1,0,1,1.0,1,0,1,26.113390802359937,21.50584957253196,0.030807162831395726,0.74047659439264,0.7641027596834711,1,0.028341034851188742,0.002466127980206983,1.7274603843688965,1.2092222690582275,,,0,0.05,1.5413593945574107,1,edge_1,0,0,0.0,0.8,1.0,0.95,1.0,0.95,0,,,140451.8347,0.007277,0.02183,0.066769,0.200307,0.000406,0.218326
431,MILP,0,terminal,0,0,0.65,0,1,0,30.77852483113987,64.81433642922681,0.05697844531104097,0.54,0.4770658761108606,0,0.05697844531104097,0.0,0.8938819122314453,0.6257173385620117,,,0,0.10250000000000001,15.347674937309229,0,terminal,0,0,0.0,0.8,0.4748721737627922,0.8975,1.0,0.426197775952106,1,,,140451.8347,0.007277,0.02183,0.066769,0.200307,0.000406,0.218326
