task_id,algorithm,action_id,action,digital_twin_orchestration,reference_action,priority_score,high_priority,dependency_count,dependency_met,deadline_ms,exec_delay_ms,exec_energy_kj,exec_cpu_util,bandwidth_utilization,deadline_met,compute_energy_kj,comm_energy_kj,data_in_mb,data_out_mb,cpu_cores,memory_quota,priority_qos,failure_probability,queue_wait_ms,original_action_id,original_action,reorchestrated,dt_recovered,dt_recovery_time_ms,trust_threshold,dt_timeliness,dt_reliability,dt_availability,dtt_score,trust_violation,dt_original_predicted_dtt,dt_selected_predicted_dtt,horizon_ms,edge_utilisation_mean,edge_utilisation_max,edge_rho_mean,edge_rho_max,cloud_utilisation,terminal_utilisation_mean,fuzzy_pred_action,task_count,avg_delay_ms,avg_queue_wait_ms,avg_energy_kj,success_rate,advanced_task_priority_rate,high_priority_completion_rate,dependency_aware_success_rate,fuzzy_rule_consistency,fuzzy_accuracy,edge_hourly_energy_kj,edge_cpu_utilization,edge_bandwidth_utilization,edge_cpu_bw_utilization,avg_dtt_score,trust_violation_rate,high_priority_trusted_completion_rate,reorchestration_count,reorchestration_rate,dt_recovered_count,dt_recovered_rate,avg_recovery_time_ms
2720,FedDQL-Federated,1,edge_1,0,0,0.3,0,0,1,35.941927077560706,32.04417352623892,0.03067215988317501,0.7410553161551314,0.7567602566843117,1,0.027933520234264403,0.002738639648910607,1.3704656410217284,0.9593259487152098,,,0,0.155,10.37279300260622,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
2721,FedDQL-Federated,1,edge_1,0,0,0.3,0,0,1,36.648216208437475,32.880555157818364,0.030670419773218428,0.7408851038720458,0.7704695132808752,1,0.028823357267264826,0.0018470625059536006,2.0370138931274413,1.4259097251892088,,,0,0.155,10.1596942611482,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
2722,FedDQL-Federated,1,edge_1,0,0,0.3,0,0,1,36.39585574741836,27.125461801531827,0.02982225534214454,0.7411914859816,0.7620545170944757,1,0.028305761653691724,0.001516493688452818,1.6278742027282715,1.13951194190979,,,0,0.155,10.061360656767713,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
2723,FedDQL-Federated,1,edge_1,0,0,0.3,0,0,1,36.75871820739332,30.223282903869155,0.031543753087263815,0.7407829765021943,0.7747131099361628,1,0.029091795666888385,0.0024519574203754326,2.243338861465454,1.5703372030258178,,,0,0.155,9.958038096734471,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
2724,FedDQL-Federated,2,edge_2,0,0,0.3,0,0,1,35.5396068619039,29.289481995618967,0.034117178034242635,0.7407489340455772,0.7391769444113783,1,0.03339736910485248,0.0007198089293901569,0.5155596160888671,0.36089173126220697,,,0,0.155,6.0812955248106375,2,edge_2,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
2725,FedDQL-Federated,1,edge_1,0,0,0.3,0,1,1,36.664613759867336,27.964156759193273,0.032156773836045385,0.7413957407213029,0.7714273057869783,1,0.028959550321316467,0.0031972235147289148,2.083582057952881,1.4585074405670166,,,0,0.155,10.273413226635961,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
2726,FedDQL-Federated,2,edge_2,0,0,0.3,0,0,1,36.166284143367086,28.52055868546994,0.0383055718634966,0.7411234010683657,0.7591352177597073,1,0.03512687041916538,0.0031787014443312163,1.485936975479126,1.0401558828353883,,,0,0.155,5.870848535203369,2,edge_2,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
2727,FedDQL-Federated,1,edge_1,0,0,0.3,0,0,1,35.87035986688651,32.084726759841004,0.028256303992356447,0.7412255284382172,0.7474571813023612,1,0.02733742861557151,0.0009188753767849356,0.918147268295288,0.6427030878067016,,,0,0.155,9.83677465224096,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
2728,FedDQL-Federated,1,edge_1,0,0,0.3,0,0,1,36.32504733701378,27.539776402760204,0.030210180023795198,0.7410212736985143,0.7653314981445185,0,0.028500113650257432,0.0017100663735377679,1.7872020244598388,1.251041417121887,,,0,0.155,9.996455626977207,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,1,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
2729,FedDQL-Federated,1,edge_1,0,0,0.3,0,0,1,36.550346299260006,29.526654103365622,0.03127268406942933,0.7409872312418971,0.7661441257394151,1,0.02854946614189645,0.002723217927532882,1.8267122268676759,1.278698558807373,,,0,0.155,9.482314931166973,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
2730,FedDQL-Federated,1,edge_1,0,0,0.3,0,0,1,37.91809355115355,37.20610839537682,0.03422630703248616,0.7405446793058743,0.8052063584339874,1,0.031090920130598013,0.003135386901888145,3.725929937362671,2.6081509561538696,,,0,0.155,11.44160160305915,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
2731,FedDQL-Federated,1,edge_1,0,1,0.3,0,0,1,38.493400560457935,43.30937123423517,0.03692431310310183,0.7407829765021943,0.8239232371110288,0,0.032372470811879446,0.004551842291222383,4.63595030784607,3.2451652154922486,,,0,0.155,11.929925446214673,1,edge_1,0,0,0.0,0.8,0.8888007251887714,0.845,1.0,0.7510366127845118,1,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
2732,FedDQL-Federated,2,edge_2,0,0,0.3,0,0,1,37.05368919150919,33.13102086970599,0.04115373658693726,0.74047659439264,0.7812182115405102,1,0.03685258121873919,0.0043011553681980685,2.5596188926696777,1.7917332248687743,,,0,0.155,4.232504539513682,2,edge_2,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
2733,FedDQL-Federated,1,edge_1,0,1,0.3,0,1,1,38.24923049922721,38.531397316808814,0.03576242096132909,0.74023829719632,0.8157584262540045,0,0.0317509871864123,0.004011433774916789,4.238974704742431,2.967282293319702,,,0,0.155,12.130880292793945,1,edge_1,0,0,0.0,0.8,0.9926769637949644,0.845,1.0,0.8388120344067449,1,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
2734,FedDQL-Federated,2,edge_2,0,0,0.3,0,0,1,37.5048957362359,35.99377908527711,0.04270308986645576,0.7405787217624914,0.793792001653792,1,0.03791848211659053,0.0047846077498652296,3.1709604167938235,2.219672291755676,,,0,0.155,4.08186373735387,2,edge_2,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
2735,FedDQL-Federated,2,edge_2,0,0,0.3,0,0,1,36.16979649422557,29.234921146189535,0.03666874298492754,0.7404425519360228,0.75211328638196,1,0.03442114243716738,0.0022476005477601595,1.144528522491455,0.8011699657440184,,,0,0.155,4.8200737994118565,2,edge_2,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
2736,FedDQL-Federated,1,edge_1,0,1,0.3,0,0,1,38.61693794535338,40.82402711909705,0.03975616084502001,0.7405106368492571,0.8268586668175241,0,0.03252958467481304,0.00722657617020697,4.778671798706054,3.345070259094238,,,0,0.155,12.128660152785118,1,edge_1,0,0,0.0,0.8,0.9459365150991872,0.845,1.0,0.7993163552588132,1,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
2737,FedDQL-Federated,2,edge_2,0,0,0.3,0,0,1,37.01821100418406,31.13986437172042,0.04056655739396404,0.74047659439264,0.7801493925850322,1,0.03676351297244936,0.003803044421514679,2.507652587890625,1.7553568115234373,,,0,0.155,5.22465862923396,2,edge_2,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
2738,FedDQL-Federated,1,edge_1,0,1,0.3,0,0,1,38.208901066412714,36.04408227580384,0.03780758772939122,0.7403063821095542,0.8150738406931041,1,0.03171499351172713,0.006092594217664087,4.205689945220947,2.943982961654663,,,0,0.155,11.63129320923913,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
2739,FedDQL-Federated,1,edge_1,0,0,0.3,0,0,1,37.34735527429784,35.26494420761452,0.034085784451483296,0.7404085094794057,0.7953124816095777,1,0.030412037616887655,0.003673746834595641,3.2448866176605224,2.2714206323623656,,,0,0.155,11.639688872094137,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
2740,FedDQL-Federated,1,edge_1,0,0,0.3,0,0,1,37.566599319523746,36.75847194214799,0.03668961462202748,0.74023829719632,0.7962783228251686,1,0.03045231362448991,0.006237300997537568,3.291846113204956,2.304292279243469,,,0,0.155,12.56025191443841,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
2741,FedDQL-Federated,1,edge_1,0,0,0.3,0,0,1,37.62922512849892,35.68558106581827,0.03640967323648434,0.7404425519360228,0.8021121649219835,1,0.030870172519068803,0.005539500717415537,3.5754893016815186,2.5028425111770627,,,0,0.155,12.900584006277601,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
2742,FedDQL-Federated,1,edge_1,0,1,0.3,0,0,1,38.12044437414483,34.235860206772564,0.03524164320159897,0.74023829719632,0.8155041853824602,1,0.031734037794976015,0.003507605406622954,4.226613435745239,2.9586294050216675,,,0,0.155,14.324089978593346,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
2743,FedDQL-Federated,2,edge_2,0,0,0.3,0,0,1,36.87491723057509,31.948110166735155,0.04162981891372104,0.74023829719632,0.7809744659240853,1,0.03679007062218877,0.004839748291532278,2.5477679061889646,1.783437534332275,,,0,0.155,4.213850681479036,2,edge_2,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
2744,FedDQL-Federated,1,edge_1,0,1,0.3,0,0,1,38.98949782617899,43.536281890476324,0.040488323988559526,0.7403404245661714,0.8440393188312281,0,0.033650848068956164,0.006837475919603359,5.614000358581543,3.9298002510070797,,,0,0.155,13.65892867940133,1,edge_1,0,0,0.0,0.8,0.8955633355247097,0.845,1.0,0.7567510185183797,1,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
2745,FedDQL-Federated,1,edge_1,0,1,0.3,0,0,1,38.81590988944386,46.93043565214024,0.04218469128482195,0.7404085094794057,0.8408785513466688,0,0.033449775599360396,0.008734915685461551,5.460322875976562,3.822226013183593,,,0,0.155,14.149000958713666,1,edge_1,0,0,0.0,0.8,0.8270945996997937,0.845,1.0,0.6988949367463256,1,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
2746,FedDQL-Federated,1,edge_1,0,0,0.3,0,0,1,37.78281400366927,34.77798338230842,0.03839795630680424,0.7405446793058743,0.8093533478223311,0,0.03136738608982093,0.007030570216983305,3.9275578308105468,2.7492904815673826,,,0,0.155,14.93559847369684,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,1,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
2747,FedDQL-Federated,1,edge_1,0,1,0.3,0,0,1,38.374109637534445,45.901404976548065,0.03720762858525684,0.7404425519360228,0.8261540944322664,0,0.03247296781975433,0.004734660765502512,4.744415273666382,3.321090691566467,,,0,0.155,14.749362938475606,1,edge_1,0,0,0.0,0.8,0.8360116570972181,0.845,1.0,0.7064298502471493,1,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
2748,FedDQL-Federated,1,edge_1,0,1,0.3,0,0,1,39.119950757598936,46.44295550641134,0.040059162586591056,0.7401021273698514,0.8436323035128586,0,0.03358995494491952,0.006469207641671532,5.594211149215698,3.9159478044509886,,,0,0.155,15.128814877947574,1,edge_1,0,0,0.0,0.8,0.8423225940519337,0.845,1.0,0.7117625919738839,1,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
2749,FedDQL-Federated,2,edge_2,0,0,0.3,0,0,1,37.545753234268,33.63614040540754,0.042997405952629915,0.7401361698264686,0.7965469683642414,1,0.038069694103790595,0.0049277118488393196,3.304907741546631,2.3134354190826416,,,0,0.155,4.529220513796539,2,edge_2,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
2750,FedDQL-Federated,1,edge_1,0,1,0.3,0,0,1,38.69513735050664,48.212219653803345,0.04172162656849401,0.7401021273698514,0.8306329211638488,0,0.03272332945498554,0.00899829711350847,4.962177200317383,3.4735240402221677,,,0,0.155,15.895850695610317,1,edge_1,0,0,0.0,0.8,0.8026002044370524,0.845,1.0,0.6781971727493092,1,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
2751,FedDQL-Federated,2,edge_2,0,0,0.3,0,0,1,37.44654814152282,35.595176245411835,0.04202193151976846,0.7401021273698514,0.79447634654192,1,0.0378911139335712,0.004130817586197263,3.204233474731445,2.2429634323120116,,,0,0.155,5.709294429280146,2,edge_2,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
2752,FedDQL-Federated,1,edge_1,0,1,0.3,0,1,1,38.127001337081325,41.41168277669906,0.03538959731948391,0.7401361698264686,0.8155181265538509,0,0.03172049916233978,0.0036690981571441306,4.227291259765625,2.9591038818359374,,,0,0.155,15.902753014796877,1,edge_1,0,0,0.0,0.8,0.9206822514958046,0.845,1.0,0.7779765025139549,1,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
2753,FedDQL-Federated,2,edge_2,0,0,0.3,0,0,1,36.99984966708495,33.09048072535553,0.040753502230631684,0.7401021273698514,0.7802638013989439,1,0.03670673517165652,0.004046767058975163,2.5132151794433595,1.7592506256103515,,,0,0.155,6.219156322334983,2,edge_2,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
2754,FedDQL-Federated,1,edge_1,0,0,0.3,0,0,1,37.50522375549858,38.79178132796962,0.03337805649294999,0.7400340424566171,0.7948952532920949,0,0.03033117290082709,0.0030468835921228987,3.2246008491516114,2.2572205944061277,,,0,0.155,15.264484941057175,1,edge_1,0,0,0.0,0.8,0.9668342744667048,0.845,1.0,0.8169749619243655,1,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
2755,FedDQL-Federated,1,edge_1,0,1,0.3,0,0,1,38.9378679761263,42.62134547586416,0.03757123642953404,0.7401021273698514,0.8377576341341544,0,0.033198310319672575,0.00437292610986147,5.308582925796509,3.716008048057556,,,0,0.155,15.321362487924882,1,edge_1,0,0,0.0,0.8,0.9135766959345814,0.845,1.0,0.7719723080647212,1,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
2756,FedDQL-Federated,1,edge_1,0,1,0.3,0,0,1,38.523106952613475,43.36611736210848,0.03695405344283252,0.7401021273698514,0.8266203784120796,0,0.03245582660486759,0.004498226837964938,4.7670861434936525,3.3369603004455564,,,0,0.155,16.057511317356425,1,edge_1,0,0,0.0,0.8,0.8883227112758166,0.845,1.0,0.7506326910280651,1,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
2757,FedDQL-Federated,1,edge_1,0,1,0.3,0,0,1,39.15030074777495,51.971957712865915,0.03946195550848773,0.7407829765021943,0.8460368973497974,0,0.03384671482779735,0.005615240680690378,5.711123237609863,3.9977862663269037,,,0,0.155,17.45293020920036,1,edge_1,0,0,0.0,0.8,0.753296632850971,0.845,1.0,0.6365356547590705,1,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
2758,FedDQL-Federated,2,edge_2,0,0,0.3,0,0,1,37.065545183150064,30.212844211122427,0.04029123527606882,0.7405787217624914,0.7834923132671694,0,0.03706017475103864,0.0032310605250301804,2.670186414718628,1.8691304903030395,,,0,0.155,5.701876735799953,2,edge_2,0,0,0.0,0.8,1.0,0.845,1.0,0.845,1,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
2759,FedDQL-Federated,1,edge_1,0,1,0.3,0,0,1,38.04871790285107,47.75579413353101,0.03785707489599119,0.7410553161551314,0.8119714086009981,0,0.031614263695376836,0.006242811200614354,4.054848747253418,2.8383941230773924,,,0,0.155,18.841492127667134,1,edge_1,0,0,0.0,0.8,0.7967351102247869,0.845,1.0,0.673241168139945,1,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
2760,FedDQL-Federated,2,edge_2,0,0,0.3,0,0,1,36.935803454668736,36.243138588399084,0.040685673123796444,0.7406127642191086,0.7764738387899438,1,0.036481330229629134,0.004204342894167311,2.3289460372924804,1.6302622261047361,,,0,0.155,6.829413988010051,2,edge_2,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
2761,FedDQL-Federated,1,edge_1,0,0,0.3,0,0,1,37.548373283280284,42.495317272355095,0.036228961975690206,0.7410553161551314,0.7990015501517641,0,0.0307496064654279,0.005479355510262306,3.424250259399414,2.39697518157959,,,0,0.155,18.41780542293849,1,edge_1,0,0,0.0,0.8,0.8835884914714357,0.845,1.0,0.7466322752933632,1,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
2762,FedDQL-Federated,1,edge_1,0,0,0.3,0,0,1,37.90136538632438,47.84966475946374,0.03849354966228665,0.7407489340455772,0.807385319683427,0,0.03126512030201856,0.0072284293602680886,3.8318717002868654,2.6823101902008055,,,0,0.155,18.956487102655807,1,edge_1,0,0,0.0,0.8,0.7920926003735108,0.845,1.0,0.6693182473156166,1,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
