task_id,algorithm,action_id,action,digital_twin_orchestration,reference_action,priority_score,high_priority,dependency_count,dependency_met,deadline_ms,exec_delay_ms,exec_energy_kj,exec_cpu_util,bandwidth_utilization,deadline_met,compute_energy_kj,comm_energy_kj,data_in_mb,data_out_mb,cpu_cores,memory_quota,priority_qos,failure_probability,original_action_id,original_action,reorchestrated,dt_recovered,dt_recovery_time_ms,trust_threshold,dt_timeliness,dt_reliability,dt_availability,dtt_score,trust_violation,dt_original_predicted_dtt,dt_selected_predicted_dtt,task_count,avg_delay_ms,avg_energy_kj,success_rate,advanced_task_priority_rate,high_priority_completion_rate,dependency_aware_success_rate,fuzzy_accuracy,edge_hourly_energy_kj,edge_cpu_utilization,edge_bandwidth_utilization,edge_cpu_bw_utilization,avg_dtt_score,trust_violation_rate,high_priority_trusted_completion_rate,reorchestration_count,reorchestration_rate,dt_recovered_count,dt_recovered_rate,avg_recovery_time_ms
44,Random,0,terminal,0,0,0.3,0,0,1,35.50101448538558,45.455205612412605,0.05764726117488054,0.5455602679141336,0.47250416930333494,0,0.05764726117488054,0.0,0.3615821170806885,0.2531074819564819,,,0,0.155,0,terminal,0,0,0.0,0.8,0.7810109756866044,0.845,1.0,0.6599542744551807,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
45,Random,2,cloud,0,0,0.3,0,0,1,35.431909465418656,120.0,0.04136706140739906,0.4682269270158099,0.6309559460233931,0,0.040686399625349624,0.0006806617820494412,0.3889826393127441,0.2722878475189209,,,0,0.155,2,cloud,0,0,0.0,0.8,0.29526591221182213,0.845,1.0,0.2494996958189897,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
46,Random,1,edge,0,0,0.3,0,0,1,35.83408543467695,18.632727471791608,0.02948585721414258,0.7481361471314975,0.747476418451628,1,0.02831771540707068,0.0011681418070719006,0.9190825843811035,0.6433578090667724,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
47,Random,2,cloud,0,0,0.3,0,0,1,36.17720576127869,96.42119280665489,0.048252106367545684,0.46870919515121945,0.6724981218320355,0,0.04411587267983111,0.004136233687714573,1.60085862159729,1.1206010351181028,,,0,0.155,2,cloud,0,0,0.0,0.8,0.37519973263369316,0.845,1.0,0.3170437740754707,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
48,Random,2,cloud,0,0,0.3,0,1,0,35.64720477362786,108.05306521085768,0.04449997860189462,0.46998578727436235,0.6520764836338222,0,0.042762991891065485,0.0017369867108291334,1.0051148414611817,0.7035803890228272,,,0,0.155,2,cloud,0,0,0.0,0.8,0.3299046140344556,0.845,1.0,0.27876939885911495,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
49,Random,2,cloud,0,0,0.3,0,0,1,35.75236788591834,89.67842099840138,0.045398559785938986,0.46575884891106695,0.6489450046068616,0,0.04158254712898365,0.0038160126569553353,0.9137627601623535,0.6396339321136474,,,0,0.155,2,cloud,0,0,0.0,0.8,0.39867303067875903,0.845,1.0,0.33687871092355137,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
50,Random,2,cloud,0,0,0.3,0,0,1,35.65210203740667,120.0,0.041562640343753156,0.46076595527388575,0.6475817411156906,0,0.040375049449510106,0.001187590894243051,0.87399338722229,0.611795371055603,,,0,0.155,2,cloud,0,0,0.0,0.8,0.29710085031172223,0.845,1.0,0.25105021851340525,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
51,Random,0,terminal,0,0,0.3,0,0,1,36.10992490194793,47.90478276658425,0.058609245917909294,0.5412709183803734,0.4813015160170664,0,0.058609245917909294,0.0,1.3881333732604981,0.9716933612823486,,,0,0.155,0,terminal,0,0,0.0,0.8,0.7537853804262783,0.845,1.0,0.6369486464602051,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
52,Random,1,edge,0,0,0.3,0,0,1,36.49469070932087,18.177432313783424,0.031023509014910203,0.7418382926573258,0.7671060575425969,1,0.02873416196262761,0.0022893470522825916,1.8734816455841063,1.3114371519088743,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
53,Random,1,edge,0,0,0.3,0,0,1,35.83682608241305,20.474885971588957,0.029207677422982626,0.7413957407213029,0.7503583069986791,1,0.027554950402096524,0.0016527270208861011,1.0592008876800536,0.7414406213760375,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
54,Random,1,edge,0,0,0.3,0,0,1,36.07368137579139,21.312506401905317,0.029960848748577643,0.741634037917623,0.7604534321592674,0,0.028261717515614408,0.0016991312329632333,1.5500289630889892,1.0850202741622923,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
55,Random,0,terminal,0,0,0.3,0,0,1,35.81103542051523,43.239462047341185,0.0575799235368793,0.5411120535828268,0.4778239456531784,0,0.0575799235368793,0.0,0.982340087890625,0.6876380615234374,,,0,0.155,0,terminal,0,0,0.0,0.8,0.8282026122643973,0.845,1.0,0.6998312073634156,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
56,Random,1,edge,0,0,0.3,0,0,1,36.01934146943398,19.871689184068067,0.030011961464793624,0.7419063775705601,0.7541882201110092,1,0.02788261816322996,0.002129343301563665,1.2454124355316163,0.8717887048721313,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
57,Random,0,terminal,0,0,0.3,0,0,1,35.512119244005,40.23283035985533,0.0567921476453183,0.5415432580333106,0.47447145476307,0,0.0567921476453183,0.0,0.5911421680450439,0.4137995176315307,,,0,0.155,0,terminal,0,0,0.0,0.8,0.8826651996981874,0.845,1.0,0.7458520937449683,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
58,Random,2,cloud,0,0,0.3,0,0,1,36.25498121898361,120.0,0.04675089728798541,0.4615035418339239,0.6777619129122993,0,0.042951732236447195,0.003799165051538219,1.7544149017333985,1.228090431213379,,,0,0.155,2,cloud,0,0,0.0,0.8,0.30212484349153007,0.845,1.0,0.2552954927503429,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
59,Random,2,cloud,0,0,0.3,0,0,1,35.74683004727828,98.8436060185817,0.04192388664503442,0.4616170166893144,0.6446740629217084,0,0.040329668705385825,0.0015942179396485935,0.7891700649261475,0.5524190454483032,,,0,0.155,2,cloud,0,0,0.0,0.8,0.36165040397816123,0.845,1.0,0.3055945913615462,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
60,Random,2,cloud,0,0,0.3,0,0,1,35.937503019778994,120.0,0.04725978115140797,0.4605106368492572,0.6638988738677881,0,0.04162425001625962,0.005635531135148352,1.3499997806549073,0.944999846458435,,,0,0.155,2,cloud,0,0,0.0,0.8,0.29947919183149163,0.845,1.0,0.25305991709761044,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
61,Random,2,cloud,0,0,0.3,0,0,1,35.56388788680457,117.65755137651892,0.04064897753929604,0.4606808491323429,0.6359678979907708,0,0.039427218648377095,0.0012217588909189476,0.5351922225952148,0.37463455581665034,,,0,0.155,2,cloud,0,0,0.0,0.8,0.3022660889227218,0.845,1.0,0.2554148451396999,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
62,Random,1,edge,0,0,0.3,0,0,1,35.833132408087415,23.39110832187236,0.03077082103382201,0.7418723351139429,0.7513881973784099,1,0.027691127299702578,0.0030796937341194346,1.1092744731903077,0.7764921312332154,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
63,Random,2,cloud,0,0,0.3,0,1,1,36.203031624115084,96.32703466626691,0.04671547933262964,0.46059574299080003,0.6742878723830482,0,0.04247409324861986,0.004241386084009783,1.6530695533752442,1.1571486873626708,,,0,0.155,2,cloud,0,0,0.0,0.8,0.3758345904609596,0.845,1.0,0.3175802289395109,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
64,Random,1,edge,0,0,0.3,0,0,1,35.82557748114013,22.025430261586603,0.028921609183038613,0.7407489340455772,0.7552489003253754,0,0.027789359011481794,0.0011322501715568195,1.2969830322265625,0.9078881225585937,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
65,Random,0,terminal,0,0,0.3,0,0,1,35.717962734972396,41.81706586215499,0.05708728654445996,0.5406354591901867,0.4766602708139093,0,0.05708728654445996,0.0,0.8465523433685302,0.5925866403579712,,,0,0.155,0,terminal,0,0,0.0,0.8,0.8541479895483923,0.845,1.0,0.7217550511683914,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
66,Random,2,cloud,0,0,0.3,0,0,1,35.72599394117703,120.0,0.04344198873618926,0.4612198546954477,0.6524053210344325,0,0.04086079371575309,0.002581195020436175,1.0147077465057373,0.710295422554016,,,0,0.155,2,cloud,0,0,0.0,0.8,0.29771661617647527,0.845,1.0,0.2515705406691216,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
67,Random,1,edge,0,0,0.3,0,0,1,35.973593443435654,24.131070579009677,0.029697907083458635,0.7406468066757257,0.7617336936198936,1,0.02820721052038739,0.0014906965630712443,1.6122756671905518,1.1285929670333863,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
68,Random,0,terminal,0,0,0.3,0,0,1,36.38867321197333,42.169306312960735,0.059360624605377686,0.5406127642191086,0.4848077040310345,0,0.059360624605377686,0.0,1.7972660160064697,1.2580862112045288,,,0,0.155,0,terminal,0,0,0.0,0.8,0.8629184682791253,0.845,1.0,0.7291661056958609,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
69,Random,1,edge,0,0,0.3,0,0,1,36.097136977130425,19.350047438014098,0.029571313118452187,0.7412936133514515,0.7558766469017933,1,0.02790837168490852,0.0016629414335436665,1.3275042629241944,0.929252984046936,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
70,Random,2,cloud,0,0,0.65,0,0,1,31.451526100763417,117.44721596976042,0.04597499927053842,0.46133332955083817,0.6818826806065293,0,0.043243946949706735,0.002731052320831685,1.874626693725586,1.31223868560791,,,0,0.10250000000000001,2,cloud,0,0,0.0,0.8,0.26779286201949104,0.8975,1.0,0.2403440936624932,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
71,Random,0,terminal,0,0,0.65,0,1,0,31.354381717273967,57.91257137644146,0.059434360927576715,0.5412255284382173,0.4843050927650025,0,0.059434360927576715,0.0,1.738616943359375,1.2170318603515624,,,0,0.10250000000000001,0,terminal,0,0,0.0,0.8,0.5414089026278113,0.8975,1.0,0.4859144901084606,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
72,Random,1,edge,0,0,0.65,0,0,1,31.211412976258472,25.849529098759874,0.03407715279576009,0.7419404200271772,0.7600885328107372,1,0.028280795024565916,0.005796357771194174,1.5322874450683595,1.0726012115478516,,,0,0.10250000000000001,1,edge,0,0,0.0,0.8,1.0,0.8975,1.0,0.8975,0,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
73,Random,0,terminal,0,0,0.3,0,0,1,36.65299840976481,47.28901865709935,0.05958349205460689,0.540930493814202,0.4852064972129864,0,0.05958349205460689,0.0,1.843800687789917,1.2906604814529417,,,0,0.155,0,terminal,0,0,0.0,0.8,0.7750847755065904,0.845,1.0,0.6549466353030688,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
74,Random,2,cloud,0,0,0.65,0,1,0,31.101670860131378,120.0,0.04829738653032921,0.4619574412554858,0.6644580836907142,0,0.04198728377146402,0.006310102758865191,1.3663131523132324,0.9564192066192626,,,0,0.10250000000000001,2,cloud,0,0,0.0,0.8,0.2591805905010948,0.8975,1.0,0.2326145799747326,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
75,Random,1,edge,0,0,0.3,0,0,1,36.420995819650955,16.59076241538845,0.03213526144886906,0.7423829719632001,0.7593124878695359,1,0.02829175355275574,0.0038435078961133215,1.494555902481079,1.0461891317367553,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
76,Random,0,terminal,0,1,1.0,1,0,1,26.16150868463811,50.170847457446186,0.05965158641646101,0.5413843932357639,0.48488231708551305,0,0.05965158641646101,0.0,1.8059725189208984,1.2641807632446287,,,0,0.05,0,terminal,0,0,0.0,0.8,0.521448410988627,0.95,1.0,0.49537599043919567,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
77,Random,0,terminal,0,0,0.65,0,0,1,31.46919683766375,39.73565359761512,0.0598028287372265,0.5410666636406706,0.48581963022497077,0,0.0598028287372265,0.0,1.9153464031219483,1.3407424821853637,,,0,0.10250000000000001,0,terminal,0,0,0.0,0.8,0.7919637400793248,0.8975,1.0,0.7107874567211939,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
78,Random,1,edge,0,0,0.65,0,1,1,30.793801798557368,20.074352431296997,0.02825633317163836,0.7407829765021943,0.7474304707437216,1,0.02727295305405897,0.0009833801175793899,0.9168485927581788,0.6417940149307251,,,0,0.10250000000000001,1,edge,0,0,0.0,0.8,1.0,0.8975,1.0,0.8975,0,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
79,Random,2,cloud,0,0,0.65,0,0,1,30.7963121055054,95.75518804939645,0.04229258350950228,0.4615035418339239,0.6494894334209178,0,0.04068993387713667,0.0016026496323656063,0.9296449375152588,0.6507514562606811,,,0,0.10250000000000001,2,cloud,0,0,0.0,0.8,0.32161507624650854,0.8975,1.0,0.2886495309312414,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
80,Random,2,cloud,0,0,0.3,0,0,1,36.30215938172463,120.0,0.0473093769165087,0.46073758656003816,0.6827664796058374,0,0.04318358741167538,0.004125789504833323,1.9004090404510499,1.330286328315735,,,0,0.155,2,cloud,0,0,0.0,0.8,0.30251799484770525,0.845,1.0,0.25562770564631093,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
81,Random,1,edge,0,0,0.3,0,0,1,36.50480215886934,20.98974414572679,0.033231152012897905,0.7407829765021943,0.7721211016418473,1,0.028918995113934018,0.0043121568989638835,2.1173146247863768,1.4821202373504636,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
82,Random,0,terminal,0,0,0.3,0,0,1,36.690258738019494,48.86467231909819,0.06114996239226099,0.540703544103421,0.49108472127165587,0,0.06114996239226099,0.0,2.5297232151031492,1.7708062505722044,,,0,0.155,0,terminal,0,0,0.0,0.8,0.7508544925549319,0.845,1.0,0.6344720462089174,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
83,Random,2,cloud,0,0,0.3,0,0,1,35.84955318359627,115.58968250434177,0.04470134297947163,0.4604255307077143,0.6631652570322086,0,0.041546837318273834,0.0031545056611977946,1.328598575592041,0.9300190029144287,,,0,0.155,2,cloud,0,0,0.0,0.8,0.310144923031947,0.845,1.0,0.26207245996199524,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
84,Random,1,edge,0,0,0.3,0,0,1,35.54386070477537,13.709605194732385,0.029157336162144283,0.7406468066757257,0.7542224952875292,0,0.027706463964896424,0.0014508721972478578,1.2470789051055908,0.8729552335739136,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
85,Random,2,cloud,0,0,0.3,0,0,1,35.39831026984809,85.58213039892084,0.04546447727757816,0.46076595527388575,0.6507469326378673,0,0.04062826477128425,0.004836212506293909,0.9663289356231689,0.6764302549362182,,,0,0.155,2,cloud,0,0,0.0,0.8,0.41361800769444795,0.845,1.0,0.3495072165018085,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
86,Random,0,terminal,0,0,0.3,0,0,1,35.85760929250006,39.9726042275792,0.057709634708941075,0.5404992893637182,0.479053155112999,0,0.057709634708941075,0.0,1.125774984359741,0.7880424890518187,,,0,0.155,0,terminal,0,0,0.0,0.8,0.897054619917909,0.845,1.0,0.7580111538306331,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
87,Random,0,terminal,0,0,0.3,0,0,1,35.82538100732818,46.16460598205361,0.05856990727100425,0.5405673742769525,0.48204045097882464,0,0.05856990727100425,0.0,1.4743587589263916,1.0320511312484741,,,0,0.155,0,terminal,0,0,0.0,0.8,0.7760356715977436,0.845,1.0,0.6557501425000933,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
88,Random,2,cloud,0,0,0.3,0,0,1,35.994916864153964,94.5050220527125,0.04748580436585327,0.4607092178461905,0.6705963982900219,0,0.04220373978936367,0.005282064576489603,1.5453811931610106,1.0817668352127074,,,0,0.155,2,cloud,0,0,0.0,0.8,0.3808783499788711,0.845,1.0,0.32184220573214606,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
89,Random,2,cloud,0,0,0.3,0,0,1,35.702122617635,89.15705832414804,0.0447199981067531,0.46102127369851437,0.6591242336883052,0,0.04135461890873757,0.003365379198015533,1.2107131004333496,0.8474991703033447,,,0,0.155,2,cloud,0,0,0.0,0.8,0.40044078717618636,0.845,1.0,0.3383724651638775,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
90,Random,1,edge,0,0,0.3,0,0,1,35.95203930399527,23.105424103126612,0.03150387192940566,0.7405787217624914,0.7577352628838383,1,0.027931003108608847,0.0035728688207968115,1.417870740890503,0.992509518623352,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
91,Random,2,cloud,0,0,0.3,0,0,1,35.93871989808347,120.0,0.04436213247107038,0.4607943239877334,0.6695801445956452,0,0.04214116284495296,0.0022209696261174276,1.5157348537445068,1.0610143976211546,,,0,0.155,2,cloud,0,0,0.0,0.8,0.2994893324840289,0.845,1.0,0.25306848594900444,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
92,Random,2,cloud,0,0,0.3,0,0,1,35.87850175887656,85.77519943504494,0.043535245145717966,0.4613616982646858,0.6604471581736705,0,0.04153534627212452,0.001999898873593444,1.2493056964874267,0.8745139875411987,,,0,0.155,2,cloud,0,0,0.0,0.8,0.41828526188442505,0.845,1.0,0.35345104629233914,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
93,Random,1,edge,0,0,0.3,0,1,0,35.838463859868355,27.096733103362272,0.028669300792243377,0.7414638256345372,0.7501799392483989,1,0.027552704581452696,0.0011165962107906825,1.0505285930633546,0.7353700151443482,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
94,Random,2,cloud,0,0,0.3,0,0,1,35.68192821513003,97.3489735863042,0.044093734010668184,0.46073758656003816,0.6563944094693668,0,0.041073821800757734,0.0030199122099104506,1.1310781669616699,0.7917547168731689,,,0,0.155,2,cloud,0,0,0.0,0.8,0.3665362550894942,0.845,1.0,0.3097231355506226,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
95,Random,0,terminal,0,0,0.3,0,0,1,35.71331957865917,40.07325580019572,0.057348991032857864,0.5407262390744991,0.4774814548456542,0,0.057348991032857864,0.0,0.9423752689361572,0.65966268825531,,,0,0.155,0,terminal,0,0,0.0,0.8,0.8912008486838432,0.845,1.0,0.7530647171378475,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
96,Random,0,terminal,0,0,0.3,0,0,1,35.29011380800611,44.560572028574924,0.056245177397383314,0.5407716290166553,0.47348252586269274,0,0.056245177397383314,0.0,0.47574530601501464,0.33302171421051024,,,0,0.155,0,terminal,0,0,0.0,0.8,0.7919582761499553,0.845,1.0,0.6692047433467122,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
97,Random,2,cloud,0,0,0.3,0,0,1,35.867455305519876,115.34715126974012,0.04389803260602165,0.4606241117046477,0.6615638157626864,0,0.041462409836037384,0.0024356227699842657,1.2818810367584228,0.8973167257308959,,,0,0.155,2,cloud,0,0,0.0,0.8,0.31095224208566347,0.845,1.0,0.2627546445623856,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
98,Random,1,edge,0,0,0.3,0,0,1,36.30336737983102,22.684507244744005,0.04347292259143424,0.7410553161551314,0.7704063301071917,1,0.02884325846245641,0.01462966412897783,2.0339419078826904,1.4237593355178833,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
99,Random,0,terminal,0,0,0.3,0,0,1,35.78874255536769,39.21647889109656,0.057963426615595434,0.5404992893637182,0.4799595547796217,0,0.057963426615595434,0.0,1.2315416145324707,0.8620791301727294,,,0,0.155,0,terminal,0,0,0.0,0.8,0.9125944900548663,0.845,1.0,0.771142344096362,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
